workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,selection_history,correctness_history,target_history,message
5029,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,J,5,0,40,3,J,1,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}],[{""role"":""describer"",""text"":""like a sitting bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""describer"",""text"":""two triangles on the head like ears"",""message_number"":3}]]","[""B"",""E"",""B"",""C"",""E""]","[true,true,true,true,true]","[""B"",""E"",""B"",""C"",""E""]","[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}]"
5029,FALSE,limited_feedback_random,22dyGMRgestp8u5Lc,G,38,3,41,3,B,1,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""half pot or bowl with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]]","[""E"",""C"",""C"",""I"",""B"",""J"",""F""]","[true,false,true,true,true,true,true]","[""E"",""A"",""C"",""I"",""B"",""J"",""F""]","[{""role"":""describer"",""text"":""baby looking up, bow in back of head"",""message_number"":1}]"
5029,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,I,52,4,42,3,D,1,"[[{""role"":""matcher"",""text"":""Podium You guys don't need me anymore"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man in a robe, facing right"",""message_number"":2},{""role"":""describer"",""text"":""keep it up repi, i think it helps as long as you go first!"",""message_number"":3}],[{""role"":""matcher"",""text"":""bummed man"",""message_number"":1},{""role"":""matcher"",""text"":""ha 'bummed man with triangle butt'"",""message_number"":2},{""role"":""describer"",""text"":""double diamond here"",""message_number"":3},{""role"":""describer"",""text"":""i endorse the triangle butt descriptor"",""message_number"":4},{""role"":""describer"",""text"":""u would be sad too with a triangle butt :("",""message_number"":5},{""role"":""matcher"",""text"":""I still think this one is johnny 5 but double diamond works"",""message_number"":6}]]","[""B"",""K""]","[false,true]","[""L"",""K""]","[{""role"":""matcher"",""text"":""Bummed guy triangle behind"",""message_number"":1},{""role"":""describer"",""text"":""podium man, facing left this time"",""message_number"":2}]"
5029,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,A,45,3,43,3,A,1,"[[{""role"":""describer"",""text"":""like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""square on their back"",""message_number"":2},{""role"":""describer"",""text"":""lifting the foot up in front of them not behind"",""message_number"":3},{""role"":""matcher"",""text"":""foot lifting up to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""bunny one with two triangles at the top"",""message_number"":1}],[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]]","[""A"",""E"",""A""]","[true,true,true]","[""A"",""E"",""A""]","[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]"
5029,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,G,25,2,44,3,G,1,"[[{""role"":""describer"",""text"":""like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""square on their back"",""message_number"":2},{""role"":""describer"",""text"":""lifting the foot up in front of them not behind"",""message_number"":3},{""role"":""matcher"",""text"":""foot lifting up to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""bunny one with two triangles at the top"",""message_number"":1}],[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}],[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]]","[""A"",""E"",""A"",""A""]","[true,true,true,true]","[""A"",""E"",""A"",""A""]","[{""role"":""describer"",""text"":""weird shapes one with small triangle bottom right and flat base"",""message_number"":1},{""role"":""describer"",""text"":""diamond top left"",""message_number"":2}]"
5029,TRUE,limited_feedback_random,MEJ8y7jRW4947MPrH,H,56,4,45,3,H,1,"[[{""role"":""describer"",""text"":""diamond head arms left knees bent"",""message_number"":1},{""role"":""describer"",""text"":""arms right sorry"",""message_number"":2},{""role"":""matcher"",""text"":""are his legs facing the ceiling or flat"",""message_number"":3},{""role"":""matcher"",""text"":""feet up or no"",""message_number"":4},{""role"":""matcher"",""text"":""it looks like they're doing a squat while holding a tray"",""message_number"":5},{""role"":""describer"",""text"":""knees bent to right under knees"",""message_number"":6},{""role"":""matcher"",""text"":""*tray"",""message_number"":7},{""role"":""describer"",""text"":""yes squat with the tray guy"",""message_number"":8},{""role"":""matcher"",""text"":""squat guy"",""message_number"":9},{""role"":""matcher"",""text"":""squat is a good one"",""message_number"":10},{""role"":""matcher"",""text"":""squat guy"",""message_number"":11}],[{""role"":""describer"",""text"":""celebratory person - arms extended, diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""no legs"",""message_number"":2},{""role"":""matcher"",""text"":""leaning left"",""message_number"":3},{""role"":""matcher"",""text"":""leaning to left"",""message_number"":4},{""role"":""matcher"",""text"":""body laying left"",""message_number"":5},{""role"":""describer"",""text"":""no legs"",""message_number"":6},{""role"":""matcher"",""text"":""no legs"",""message_number"":7},{""role"":""describer"",""text"":""leaning left"",""message_number"":8}],[{""role"":""describer"",""text"":""two arms - one coming off body on right"",""message_number"":1},{""role"":""describer"",""text"":""two"",""message_number"":2},{""role"":""matcher"",""text"":""wings guy"",""message_number"":3},{""role"":""matcher"",""text"":""kneeling down"",""message_number"":4},{""role"":""matcher"",""text"":""wings"",""message_number"":5},{""role"":""matcher"",""text"":""foot left"",""message_number"":6},{""role"":""matcher"",""text"":""wing guy"",""message_number"":7},{""role"":""describer"",""text"":""wings guy"",""message_number"":8},{""role"":""matcher"",""text"":""not celebration guy"",""message_number"":9},{""role"":""matcher"",""text"":""angel wings"",""message_number"":10},{""role"":""describer"",""text"":""not celeb"",""message_number"":11}],[{""role"":""describer"",""text"":""I think this one looks like a dancer"",""message_number"":1},{""role"":""matcher"",""text"":""2 arms to left"",""message_number"":2},{""role"":""describer"",""text"":""two triangles for arms but one arm is near the head and the other is almost touching the ground"",""message_number"":3},{""role"":""describer"",""text"":""body trailing really far back to the left"",""message_number"":4},{""role"":""matcher"",""text"":""arms out front on one leg one leg behind"",""message_number"":5},{""role"":""describer"",""text"":""looks like a backwards L"",""message_number"":6},{""role"":""describer"",""text"":""diamond head hanging to the left"",""message_number"":7},{""role"":""describer"",""text"":""i guess the bottom triangle is a leg actually"",""message_number"":8},{""role"":""matcher"",""text"":""i thought it was sleepwalking"",""message_number"":9},{""role"":""matcher"",""text"":""kinda looks like their legs are being dragged along the ground"",""message_number"":10},{""role"":""matcher"",""text"":""dragging legs on ground behind him on the left"",""message_number"":11},{""role"":""describer"",""text"":""yeah legs dragged kinda"",""message_number"":12}]]","[""L"",""C"",""B"",""G""]","[true,true,true,true]","[""L"",""C"",""B"",""G""]","[{""role"":""describer"",""text"":""bag"",""message_number"":1}]"
5029,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,J,40,3,46,3,J,1,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}],[{""role"":""describer"",""text"":""like a sitting bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""describer"",""text"":""two triangles on the head like ears"",""message_number"":3}],[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}]]","[""B"",""E"",""B"",""C"",""E"",""J""]","[true,true,true,true,true,true]","[""B"",""E"",""B"",""C"",""E"",""J""]","[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}]"
5029,TRUE,limited_feedback_random,MDLyuv29jevaGLSeT,F,27,2,47,3,F,1,"[[{""role"":""describer"",""text"":""Guy stood straight facing left looking down at arms extended to left"",""message_number"":1}],[{""role"":""describer"",""text"":""Standing facing left arms extended in front"",""message_number"":1}],[{""role"":""describer"",""text"":""standing up straight facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""half a square facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""Person is sat facing left with their legs out in front of them"",""message_number"":1},{""role"":""describer"",""text"":""Looks depressed"",""message_number"":2}],[{""role"":""describer"",""text"":""body facing left with one foot in the air, head is hanging backwards also looks like a penguin"",""message_number"":1}]]","[""D"",""D"",""D"",""J"",""F"",""A""]","[true,true,true,true,true,true]","[""D"",""D"",""D"",""J"",""F"",""A""]","[{""role"":""describer"",""text"":""sitting facing left"",""message_number"":1}]"
5029,FALSE,limited_feedback_random,x8BXJBHh3RxchPoHv,G,16,1,48,4,H,1,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}],[{""role"":""describer"",""text"":""like a sitting bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""describer"",""text"":""two triangles on the head like ears"",""message_number"":3}],[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}],[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}]]","[""B"",""E"",""B"",""C"",""E"",""J"",""J""]","[true,true,true,true,true,true,true]","[""B"",""E"",""B"",""C"",""E"",""J"",""J""]","[{""role"":""describer"",""text"":""like the swaddled baby"",""message_number"":1}]"
5029,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,G,43,3,49,4,G,1,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}],[{""role"":""describer"",""text"":""like a sitting bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""describer"",""text"":""two triangles on the head like ears"",""message_number"":3}],[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}],[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}],[{""role"":""describer"",""text"":""like the swaddled baby"",""message_number"":1}]]","[""B"",""E"",""B"",""C"",""E"",""J"",""J"",""G""]","[true,true,true,true,true,true,true,false]","[""B"",""E"",""B"",""C"",""E"",""J"",""J"",""H""]","[{""role"":""describer"",""text"":""dancer"",""message_number"":1}]"
